datetime,AMD,EWJ,DXJ,EWH,FXI,MCHI,KWEB,EWG,EWU,EWZ,INDA,EEM,EFA,GLD,IAU,SLV,PPLT,PALL,DBC,GSG,USO,UNG,DBA,CORN,WEAT,SOYB,DBB,CPER,TLT,IEF,SHY,LQD,HYG,TIP,EMB,BND,SPY,QQQ,IWM,DIA,VTI,VNQ,XLF,XLE,XLK,XLV,XLI,XLP,XLY,XLU,XLB,XLC,XLRE,IBIT,FBTC,ETHA,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA,AVGO,INTC,CRM,ORCL,ADBE,NFLX,CSCO,QCOM,TXN,MU,IBM,NOW,SHOP,SNOW,PLTR,DDOG,MDB,ZS,CRWD,NET,OKTA,TWLO,DOCU,CDNS,SNPS,ANET,DELL,HPE,STX,WDC,NTAP,SMCI,ARM,TSM,VRT,AMAT,LRCX,KLAC,ASML,MRVL,NXPI,ON,MCHP,ADI,SWKS,TER,ENTG,JPM,BAC,WFC,GS,MS,C,V,MA,AXP,BLK,SCHW,USB,PNC,TFC,BK,MET,PRU,AIG,TRV,ALL,CB,CME,ICE,NDAQ,CBOE,SPGI,MCO,FICO,JNJ,UNH,LLY,PFE,MRK,ABBV,TMO,ABT,DHR,BMY,AMGN,GILD,CVS,MDT,ISRG,BIIB,VRTX,REGN,WMT,COST,HD,PG,KO,PEP,MCD,NKE,SBUX,DIS,TGT,LOW,MDLZ,KHC,GIS,KMB,CL,YUM,DRI,CCL,RCL,MNST,CAT,BA,HON,GE,LMT,RTX,DE,UPS,HWM,GD,NOC,LHX,EMR,ETN,FDX,XOM,CVX,COP,SLB,EOG,MPC,PSX,VLO,OXY,HAL,BKR,FANG,F,GM,RIVN,LCID,UBER,LYFT,ABNB,EXPE,TRIP,BABA,JD,PDD,BIDU,NTES,NIO,LI,XPEV,TCOM,YUMC,ZTO,HTHT,TME,BILI,BEKE,FUTU,TIGR,IQ,FCX,NEM,GOLD,RIO,BHP,VALE,AA,CLF,NUE,STLD,MP,ALB,SQM,SMR,OKLO,CCJ,UEC,ENPH,FSLR,PLUG,BE,VST,CEG,TLN,NRG,NEE,DUK,SO,D,AEP,TMUS,VZ,T,CMCSA,WBD,PARA,FOX,NYT,OMC,COIN,MSTR,MARA,RIOT,HOOD,CLSK,WULF,CORZ,IREN,IONQ,RGTI,QBTS,QUBT,ARQQ,LAES,RKLB,ASTS,LUNR,AVAV,JOBY,ACHR,CRWV,NBIS,APLD,GLXY,MOD,EME,WLDN,RDDT,SPOT,SNAP,PINS,EBAY,ETSY,W,CPNG,SE,PM,MO,BUD,STZ,TAP,SAM,KDP,CELH,ADM,BG,CTVA,MOS,CF,NTR,DOW,DD,LYB,EMN,IP,PKG,PYPL,XYZ,FI,GPN,JKHY,WEX,ACN,CTSH,IT,INFY,WIT,LVS,WYNN,MGM,MAR,HLT,HGV,O,SPG,PLD,AMT,CCI,EQIX,DLR,WELL,MMC,AON,WTW,BRO,CHGG,DUOL,TOST,CHWY,ARKK,ARKW,ARKF,SMH,SOXX,IGV,XBI,IBB,XRT,XHB,XAR,PPA,XOP,OIH,ICLN,TAN,GDX,GDXJ,SIL,SILJ,PICK,XME,REMX,LIT,URA,NLR,IYR,REM,KBE,KRE,ZIM,SBLK,GNK,STNG,MATX,DAC,SFL,EGLE,GOGL,DSX,ESEA,GSL,SB,PANL,TNK,EWY,EWT,EWA,ITB,HIVE,ONTO,MKSI,AEHR,SCCO,AEM,RGLD,PAAS,HL,CDE,MTRN,ACMR,UCTT,ICHR,CRUS,DIOD,RMBS,ALGM,SITM,LSCC,FORM,COHU,MRAM,MRNA,INCY,BMRN,UTHR,NBIX,JAZZ,IONS,SRPT,RARE,CRSP,NTLA,BEAM,EDIT,VIR,ARWR,PCVX,KRYS,SEDG,RUN,CHPT,QS,SLDP,MVST,NXT,FLNC,STEM,WPM,AU,KGC,AG,EXK,IAG,FSM,SVM,LAC,UUUU,DNN,LEU,NOV,WFRD,LBRT,PUMP,VAL,RIG,NE,PTEN,NCLH,UAL,DAL,AAL,LUV,ALK,JBLU,ULCC,CZR,PENN,DKNG,MCRI,BYD,BITF,HUT,BTBT,YMM,LEGN,GDS,VNET,DQ,JKS,CSIQ,NIU,QFIN,VWO,EWP,EWI,EWL,EWN,EWQ,EWK,EZA,TUR,THD,EPU,ECH,ARGT,CQQQ,ASHR,GXC,EWW,EWS,EWM,EPHE,EIDO,ENZL,EIS
1995-05-15,17.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.09375,,,,,,,,,,,,,,,,,,,,0.38169599,5.33594,,,,,,,6.96094,,2.51852,6.75,,2.47569,1.69141,7.34375,24.125,22.31716,,,,,,,,,,,,,6.63889,14.59375,,,,,7.13341,,,,,,5.0,1.8875,1.7875,3.16406,,,,2.76543,7.90625,4.125,14.0,,14.83333,13.4375,6.75,,11.6875,69.9275,,,10.10242,,2.55,4.73611,25.75,10.9375,9.63934,,,352.79013,24.375,14.875,8.20833,,,,,8.8251,7.5625,7.14815,15.65625,4.73438,18.03125,6.65125,18.99,,24.5,8.50106,2.47844,15.22843,9.046875,0.51171899,9.56,9.39062,,0.66666698,8.15625,6.125,4.125,6.9375,8.88889,17.0,14.59,22.4375,17.8125,2.44922,0.91015601,17.757,5.75,3.54688,,,14.5,27.085331,8.98438,,6.19,12.375,12.875,0.0084635001,14.9375,27.5625,17.57803,45.12878,29.0625,5.73277,14.29,,,11.0625,22.36163,11.72143,17.0625,12.1478,12.41438,17.5,23.81,13.95992,16.09375,5.75,,,4.7989,11.13746,8.87491,22.625,,10.44677,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.875,24.0,12.875,10.82624,,35.25,4.9375,12.46875,,,7.3125,3.82181,,,,,,,,,,,,,4.59375,34.75705,12.75254,18.5625,32.375,,24.28171,16.097054,2.48946,,17.568,,11.8125,7.17188,,,,,,,,,,,,,,,,,,,,,,,,,,38.5,1.96875,,,,,,,,,,,,23.083332,,5.0,8.3125,,,,13.32528,,,23.1875,,,24.08,43.025623,,28.94,38.82,,,,2.083333,,1.8125,,,,12.09375,,,,,7.4375,,,,9.44767,23.087559,,,,,,22.125,12.83333,16.11111,,0.97916698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.92,,,,,,,,,,,,,,,,,,,,12.25,6.875,,10.625,200.0,21.625,,,,25.5625,1.60494,,,,7.8125,,10.4375,,,4.0,,,,,9.6875,,,,,,,,91.65,,,,,,,,,,,,,,20.25,,,,,,,,,,,,,,,19.47541,,0.921875,,,,,4.27161,4.09375,,,,0.19783001,,2.75,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-22,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.5625,,,,,,,,,,,,,,,,,,,,0.381138,5.46875,,,,,,,7.24219,,2.67593,6.83594,,2.54861,1.60938,7.5625,23.0625,22.70555,,,,,,,,,,,,,6.58333,14.125,,,,,6.51927,,,,,,4.95312,1.93333,1.83125,3.19922,,,,2.85185,7.96875,4.54167,14.21875,,15.41667,13.8125,6.9375,,11.53125,69.5125,,,10.21183,,2.55,4.75,26.375,11.1875,10.59996,,,355.95062,24.75,15.0,8.25,,,,,8.55901,7.5,7.81482,16.03125,4.51562,18.34375,6.83903,20.4,,25.083332,8.6694,2.46794,15.43663,8.8125,0.49218801,9.59,9.4375,,0.6875,8.125,5.875,3.95833,6.65625,9.027778,17.40625,14.91,23.25,18.125,2.44922,0.94921899,18.20915,5.80208,3.375,,,15.16,28.2838,9.3125,,6.49,11.875,12.9375,0.0071614999,14.34375,28.25,18.25195,45.028942,29.8125,5.88027,14.23,,,10.65625,23.26513,12.4005,16.875,12.79858,12.23811,17.4375,23.81,13.91228,15.90625,5.96875,,,4.8846,10.83807,9.2025,22.625,,10.35553,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.0,25.25,13.1875,11.042226,,35.060001,4.85938,11.84375,,,7.6875,3.9557,,,,,,,,,,,,,4.76562,35.95556,13.057988,18.5,33.125,,23.94447,16.4747,2.55779,,17.613,,11.25,7.3125,,,,,,,,,,,,,,,,,,,,,,,,,,37.375,2.0,,,,,,,,,,,,23.29167,,5.29688,8.4375,,,,13.1476,,,22.4375,,,24.12,43.10006,,29.25,38.51,,,,1.9537,,1.875,,,,11.875,,,,,7.34375,,,,9.38711,22.27543,,,,,,22.125,13.1875,16.22222,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39,,,,,,,,,,,,,,,,,,,,12.75,7.25,,10.875,202.5,21.75,,,,25.875,2.098765,,,,8.21875,,11.3125,,,3.78125,,,,,10.125,,,,,,,,81.25,,,,,,,,,,,,,,21.75,,,,,,,,,,,,,,,19.9221,,0.984375,,,,,4.27161,4.09375,,,,0.19783001,,2.875,14.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-05-29,17.0625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54688,,,,,,,,,,,,,,,,,,,,0.37611601,5.19531,,,,,,,7.28125,,2.66667,6.5,,2.50694,1.75,7.73438,23.6875,22.43666,,,,,,,,,,,,,6.41667,14.375,,,,,6.75548,,,,,,5.13281,1.96667,1.82187,3.11719,,,,2.90124,8.0,4.45833,14.28125,,15.91667,14.25,7.21875,,11.90625,73.87,,,10.54007,,2.8,4.875,27.0,11.25,11.063706,,,367.40741,25.5625,15.25,8.41667,,,,,8.75118,7.4375,7.51852,16.46875,4.84375,18.90625,7.026803,21.42,,24.0,8.89385,2.59396,15.88278,9.23438,0.5,8.97,9.375,,0.70833302,8.25,5.5,4.14583,6.9375,9.33333,17.5625,15.22,23.625,18.5625,2.50781,0.953125,18.37356,5.98958,3.40625,,,12.94,28.34372,9.45312,,6.42,11.4375,12.0,0.0071614999,14.8125,29.5,18.13963,45.32847,29.9375,5.92944,14.0,,,10.9375,23.54747,12.48907,17.0625,12.93415,11.93594,17.65625,24.38,13.38818,16.15625,5.96875,,,4.94173,10.89795,9.11316,22.75,,10.94858,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.875,25.0,13.03125,10.77225,,33.75,4.76562,12.15625,,,7.8125,4.12609,,,,,,,,,,,,,4.84375,36.39139,13.51616,19.0,34.75,,24.73138,16.85234,2.65542,,16.184,,11.375,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,37.375,1.9375,,,,,,,,,,,,24.625,,5.39062,8.5,,,,13.23644,,,22.6875,,,24.0,42.87675,,29.5,38.57,,,,2.037037,,2.0,,,,12.09375,,,,,7.0,,,,9.68992,23.20358,,,,,,22.125,13.20833,16.22222,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.52,,,,,,,,,,,,,,,,,,,,12.625,6.625,,10.5,193.75,21.25,,,,26.9375,2.049383,,,,8.21875,,11.125,,,3.75,,,,,10.75,,,,,,,,122.2,,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,20.63679,,1.09375,,,,,4.2963,4.0,,,,0.19783001,,2.9375,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-05,17.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.0625,,,,,,,,,,,,,,,,,,,,0.38839301,5.30469,,,,,,,7.046875,,2.72222,7.21875,,2.54167,2.11328,7.41406,24.125,21.30139,,,,,,,,,,,,,6.88889,14.625,,,,,7.84203,,,,,,5.046875,2.058333,1.83125,3.16406,,,,2.98765,7.90625,4.5,15.21875,,14.66667,13.4375,7.125,,11.34375,68.89,,,10.10242,,2.81,4.84722,26.125,10.9375,10.99746,,,357.92593,24.625,14.5,9.0,,,,,8.79553,7.4375,7.66667,16.53125,5.23438,18.9375,7.036686,21.47,,23.91667,8.80968,2.63597,15.91252,8.89062,0.53906298,8.78,9.23438,,0.72916698,8.0,8.1875,4.16667,7.1875,9.13889,17.5625,15.0,23.4375,18.3125,2.49219,1.054688,18.86681,6.09375,3.59375,,,12.94,27.80441,9.39062,,6.57,10.75,11.3125,0.0068359999,15.375,31.1875,17.85883,44.42989,28.875,6.067102,14.23,,,11.0625,23.26513,12.22335,16.96875,12.82569,12.087027,17.65625,23.94,12.95938,15.9375,5.78125,,,4.77034,10.65843,9.11316,22.0,,10.81172,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.75,25.75,13.1875,10.55626,,33.56,4.70312,12.1875,,,7.75,4.28432,,,,,,,,,,,,,4.65625,34.866,13.36344,18.5,34.0,,24.056885,17.13557,2.51874,,16.553,,11.0625,7.25,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,1.90625,,,,,,,,,,,,23.41667,,5.40625,8.8125,,,,13.32528,,,24.3125,,,23.71,42.35567,,29.44,39.07,,,,2.037037,,2.1875,,,,13.0,,,,,6.6875,,,,9.75048,22.73951,,,,,,21.375,13.20833,16.11111,,0.97395802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.59,,,,,,,,,,,,,,,,,,,,13.375,6.5,4.88,10.875,195.0,20.125,,,,28.25,2.19753,,,,8.4375,,10.875,,,3.78125,,,,,11.0,,,,,,,,162.5,,,,,,,,,,,,,,22.875,,,,,,,,,,,,,,,20.63679,,1.125,,,,,4.54321,4.09375,,,,0.219026,,2.875,14.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-12,17.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.96875,,,,,,,,,,,,,,,,,,,,0.39174101,5.4375,,,,,,,7.25781,,2.78704,7.46875,,2.71528,2.125,8.28125,25.0,22.13791,,,,,,,,,,,,,7.36111,15.0625,,,,,7.74754,,,,,,5.0625,2.16667,1.85,3.12891,,,,3.41975,7.96875,4.83333,15.90625,,15.125,13.75,7.09375,,11.5625,69.72,,,10.21183,,2.85,4.81944,26.625,11.3125,11.39495,,,358.32098,24.625,15.0,9.33333,,,,,9.12074,7.5625,8.37037,17.1875,5.0,19.0,7.095984,22.040001,,25.75,9.090243,2.65697,16.20995,9.23438,0.52343798,8.75,9.23438,,0.85416698,7.875,8.875,4.41667,7.5625,9.027778,18.28125,15.59,23.3125,18.8125,2.63672,1.0625,18.82571,6.041667,3.625,,,13.06,28.46357,9.625,,6.64,11.25,11.0,0.0068359999,15.65625,32.1875,17.97115,45.82768,30.375,6.11627,14.29,,,11.34375,23.88628,12.0462,17.375,12.69011,12.3892,18.03125,24.5,13.14996,16.53125,5.6875,,,4.62751,10.35904,9.32163,21.875,,10.7661,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.375,26.5,13.28125,10.63725,,33.56,4.70312,12.53125,,,7.8125,4.2113,,,,,,,,,,,,,4.6875,36.064518,13.74525,18.8125,34.375,,25.6307,17.60763,2.90925,,16.646,,11.3125,7.46875,,,,,,,,,,,,,,,,,,,,,,,,,,36.5,1.90625,,,,,,,,,,,,24.58333,,5.5625,9.0,,,,13.85829,,,24.125,,,23.33,41.68573,,29.5,39.19,,,,1.96296,,2.10417,,,,13.4375,,,,,6.6875,,,,9.75048,23.087559,,,,,,21.75,13.41667,16.055555,,1.010417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.19,,,,,,,,,,,,,,,,,,,,14.125,6.875,5.38,11.25,195.0,21.0,,,,29.8125,2.19753,,,,8.6875,,11.25,,,4.0,,,,,12.25,,,,,,,,162.5,,,,,,,,,,,,,,24.375,,,,,,,,,,,,,,,23.048885,,1.17188,,,,,4.81482,4.34375,,,,0.26377299,,2.6875,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-19,19.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.015625,,,,,,,,,,,,,,,,,,,,0.43526801,5.69531,,,,,,,8.20312,,2.90741,7.65625,,2.88194,2.10938,8.80469,28.8125,23.57194,,,,,,,,,,,,,7.41667,15.28125,,,,,7.55858,,,,,,5.41797,2.225,1.93125,3.10547,,,,3.70988,8.6875,4.75,16.3125,,15.91667,14.0625,7.28125,,11.9375,73.87,,,10.64948,,3.32,5.055556,26.625,12.0625,11.26245,,,368.59259,24.875,15.625,10.20833,,,,,8.89901,7.6875,8.18519,17.78125,5.375,19.5625,7.432,22.49,,26.66667,9.42692,2.66747,16.38841,9.59375,0.5,8.62,9.75,,0.875,8.3125,9.0,4.47917,7.75,8.88889,17.8125,16.34,23.5,19.0,2.63281,1.14844,19.56558,5.89583,3.6875,,,13.09,29.96165,9.35938,,6.49,11.9375,10.9375,0.0068359999,15.6875,32.6875,18.70123,45.628,31.8125,6.1851,14.31,,,11.21875,24.055689,11.9281,17.625,12.36473,12.48993,17.4375,23.75,12.72116,15.78125,5.3125,,,4.7989,10.65843,8.63665,20.5,,11.13105,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.375,26.375,13.4375,10.88024,,35.53,4.70312,12.59375,,,7.9375,4.23564,,,,,,,,,,,,,4.79688,36.39139,13.89797,18.8125,34.875,,26.19278,17.79645,2.90925,,15.954,,11.75,7.70312,,,,,,,,,,,,,,,,,,,,,,,,,,38.75,1.9375,,,,,,,,,,,,25.20833,,5.33594,8.625,,,,13.50294,,,26.5625,,,24.37,43.5467,,29.88,40.91,,,,2.083333,,2.35417,,,,14.25,,,,,7.09375,,,,9.68992,23.31959,,,,,,21.75,13.54167,16.61111,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39,,,,,,,,,,,,,,,,,,,,14.5,8.125,5.5,11.125,187.5,21.0,,,,33.5,2.024691,,,,8.84375,,11.0,,,4.03125,,,,,11.25,,,,,,,,162.5,,,,,,,,,,,,,,23.625,,,,,,,,,,,,,,,20.72613,,1.15625,,,,,4.93827,4.5625,,,,0.26848301,,2.75,15.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-06-26,18.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.40625,,,,,,,,,,,,,,,,,,,,0.414621,5.64844,,,,,,,7.91406,,2.86111,7.25,,2.80903,2.16016,8.36719,27.5,22.94455,,,,,,,,,,,,,7.22222,15.65625,,,,,6.61376,,,,,,5.41406,2.13333,1.93125,3.36328,,,,3.59259,8.5,4.75,16.34375,,15.75,13.40625,7.1875,,11.75,72.625,,,10.28477,,3.25,5.11111,26.375,12.0,10.69933,,,360.2963,24.625,14.8125,9.66667,,,,,8.97292,7.4375,8.81481,16.875,5.17188,19.625,7.28376,22.21,,26.83333,9.090243,2.56245,16.20995,10.054688,0.55078101,8.56,9.64062,,0.9375,8.1875,9.0,4.45833,8.125,9.055556,17.96875,15.94,22.75,19.5625,2.625,1.11328,18.25025,5.97917,3.73438,,,12.84,28.70326,9.14062,,6.49,11.625,11.0,0.0065104999,16.0625,31.3125,19.9929,45.028942,31.5625,6.14577,14.27,,,11.09375,23.54747,12.19382,17.875,12.60877,12.23811,17.65625,23.19,12.72116,15.53125,5.4375,,,4.62751,10.95783,8.51753,20.5,,10.85734,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.875,25.25,13.21875,10.66425,,37.59,4.8125,13.375,,,7.8125,4.60078,,,,,,,,,,,,,4.82812,36.17347,13.66889,18.25,35.125,,25.18104,17.98527,2.84091,,17.107,,11.75,7.57812,,,,,,,,,,,,,,,,,,,,,,,,,,36.75,2.015625,,,,,,,,,,,,24.79167,,5.59375,8.1875,,,,13.23644,,,27.0625,,,23.96,42.80231,,29.75,42.27,,,,2.083333,,2.4375,,,,14.5,,,,,6.84375,,,,10.23498,23.31959,,,,,,20.625,13.52083,16.55556,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.73,,,,,,,,,,,,,,,,,,,,13.375,8.125,5.62,10.375,175.0,21.375,,,,31.34375,2.22222,,,,8.59375,,11.6875,,,4.09375,,,,,12.625,,,,,,,,81.25,,,,,,,,,,,,,,22.5,,,,,,,,,,,,,,,20.54746,,1.20312,,,,,4.71605,4.5625,,,,0.249642,,2.625,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-03,17.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.76562,,,,,,,,,,,,,,,,,,,,0.43415201,5.97656,,,,,,,8.53125,,2.99074,7.28125,,3.069444,2.34375,8.86719,28.3125,23.78107,,,,,,,,,,,,,7.83333,15.5625,,,,,6.94444,,,,,,6.14062,2.35,2.15625,3.71484,,,,3.62963,8.9375,6.125,18.53125,,16.45833,13.9375,7.34375,,12.46875,76.5675,,,10.61301,,3.63,5.19444,26.875,12.125,10.79871,,,363.85184,24.5,15.75,9.875,,,,,9.076395,7.5,8.96296,16.21875,5.046875,19.0,6.93786,21.53,,29.91667,8.52912,2.58346,15.88278,9.98438,0.56640601,8.38,9.625,,0.95833302,8.0,9.0,4.45833,8.625,9.61111,17.25,15.81,21.9375,18.8125,2.67188,1.23242,18.20915,6.010417,4.26562,,,12.84,28.044104,8.96875,,6.64,11.75,11.125,0.008138,17.75,32.3125,20.8353,47.92437,31.5,6.31293,15.52,,,11.40625,24.50744,12.69575,18.8125,13.17819,12.96837,17.90625,24.0,13.19761,16.0,5.25,,,4.51325,11.25722,8.69622,20.875,,11.81534,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17,43.75,26.25,13.96875,11.23121,,42.0,5.046875,15.78125,,,7.75,4.72249,,,,,,,,,,,,,4.75,35.73765,13.51616,18.1875,34.875,,25.96795,17.70204,3.065448,,16.968,,11.5625,7.67188,,,,,,,,,,,,,,,,,,,,,,,,,,39.0,2.0,,,,,,,,,,,,25.54167,,5.75,8.25,,,,12.61459,,,27.625,,,25.0,44.66328,,30.62,43.93,,,,2.22222,,2.54167,,,,15.875,,,,,6.65625,,,,10.17442,23.78367,,,,,,21.0,13.47917,16.33333,,0.97916698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,13.375,8.34375,5.5,10.625,180.0,22.125,,,,34.25,2.51852,,,,9.375,,14.0,,,4.53125,,,,,11.625,,,,,,,,81.25,,,,,,,,,,,,,,24.375,,,,,,,,,,,,,,,20.10077,,1.21875,,,,,5.061728,4.71875,,,,0.299099,,2.5,15.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-10,17.4375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.046875,,,,,,,,,,,,,,,,,,,,0.43526801,6.47656,,,,,,,9.4375,,3.023148,7.46875,,3.21528,2.42969,9.63281,31.5,24.82672,,,,,,,,,,,,,7.91667,16.0,,,,,7.038927,,,,,,6.39844,2.3375,2.15,4.34766,,,,3.77778,9.125,5.79167,19.21875,,16.5,13.9375,7.25,,12.34375,75.3225,,,10.68595,,3.39,5.40278,24.375,12.1875,10.89808,,,355.55554,24.375,15.6875,10.20833,,,,,9.046831,7.5,8.96296,16.71875,5.5625,19.5,7.25411,22.88,,29.66667,8.64134,2.60446,16.23969,10.14062,0.59765601,8.75,9.65625,,1.020833,7.625,9.5,4.33333,8.875,9.58333,17.375,15.97,22.6875,18.9375,2.71094,1.18359,18.0036259,6.375,4.48438,,,13.0,28.10403,8.53125,,6.27,11.875,11.625,0.0078125,18.125,32.375,20.21754,46.42674,31.0,6.35227,15.54,,,11.46875,24.67684,12.96148,17.90625,13.20531,12.94319,17.90625,23.81,13.054671,16.0,5.1875,,,4.8846,11.3171,8.84512,21.0,,11.67848,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,45.0,26.625,14.4375,11.96016,,42.94,5.09375,14.59375,,,7.875,4.69815,,,,,,,,,,,,,4.73438,36.17347,13.13435,18.25,34.5,,25.23725,17.51322,3.12402,,17.429,,11.875,7.59375,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,1.875,,,,,,,,,,,,24.91667,,5.28125,8.5625,,,,11.72624,,,29.5625,,,25.42,45.40767,,31.5,43.38,,,,2.064815,,2.45833,,,,15.1875,,,,,6.34375,,,,10.3561,23.20358,,,,,,21.375,13.25,17.22222,,0.96875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.05,,,,,,,,,,,,,,,,,,,,13.625,8.125,5.5,10.375,186.25,23.125,,,,35.0625,3.48148,,,,10.25,,14.75,,,4.40625,,,,,11.875,,,,,,,,40.95,,,,,,,,,,,,,,24.09375,,,,,,,,,,,,,,,20.19011,,1.1875,,,,,5.20988,4.84375,,,,0.322651,,2.625,15.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1995-07-17,16.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.40625,,,,,,,,,,,,,,,,,,,,0.390625,5.75,,,,,,,7.86719,,2.84722,7.51562,,2.95833,2.60938,8.98438,27.625,24.76697,,,,,,,,,,,,,7.63889,14.5625,,,,,6.47203,,,,,,5.9375,2.10833,2.0625,4.65234,,,,3.55556,8.53125,5.20833,19.1875,,16.79167,13.875,7.125,,11.90625,74.285,,,10.43066,,3.18,5.40278,24.375,11.8125,10.33496,,,341.33334,23.1875,15.25,9.95833,,,,,8.9877,7.5625,8.2963,17.28125,5.46875,19.21875,7.29364,22.6,,28.083332,8.61329,2.59396,16.35867,10.0,0.58593798,8.75,9.625,,1.0,7.5,9.0,4.58333,9.0625,9.5,16.71875,16.28,22.1875,19.3125,2.68359,1.16406,17.96252,6.48958,4.26562,,,13.06,30.081495,8.375,,6.19,11.25,11.4375,0.008138,16.875,31.5,20.38602,47.82453,31.25,6.23427,14.75,,,11.84375,25.35447,13.16815,17.90625,11.84953,12.99355,18.3125,23.5,13.19761,16.78125,5.34375,,,5.14168,11.13746,9.17272,21.625,,10.538,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0625,43.375,25.875,13.90625,12.52712,,41.25,5.0625,13.5625,,,8.1875,4.40604,,,,,,,,,,,,,4.76562,35.62869,13.36344,17.5625,34.375,,26.08036,18.079683,2.99711,,18.398,,12.25,7.46875,,,,,,,,,,,,,,,,,,,,,,,,,,34.25,1.91406,,,,,,,,,,,,24.91667,,5.3125,8.875,,,,12.25925,,,29.875,,,24.92,44.5144,,31.81,41.16,,,,2.018519,,2.5,,,,13.625,,,,,6.25,,,,10.29554,23.20358,,,,,,20.25,12.875,16.55556,,0.99479198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.26,,,,,,,,,,,,,,,,,,,,13.25,8.0,5.5,10.375,177.5,23.125,,,,36.125,3.1358,,,,9.28125,,14.625,,,4.125,,,,,12.375,,,,,,,,40.95,,,,,,,,,,,,,,23.25,,,,,,,,,,,,,,,22.78087,,1.26562,,,,,5.18518,4.875,,,,0.299099,,2.75,13.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
